order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
2301,1026,2023-01-17,21:55:05,102,102,Cheeseburger,American,13.95
2302,1026,2023-01-17,21:55:05,108,108,"Tofu Pad Thai",Asian,14.50
2303,1027,2023-01-17,21:57:02,125,125,"Spaghetti & Meatballs",Italian,17.95
2304,1028,2023-01-17,22:02:45,111,111,"California Roll",Asian,11.95
2305,1028,2023-01-17,22:02:45,120,120,"Steak Torta",Mexican,13.95
2306,1029,2023-01-17,22:06:27,120,120,"Steak Torta",Mexican,13.95
2307,1029,2023-01-17,22:06:27,114,114,Potstickers,Asian,9.00
2308,1030,2023-01-17,22:13:59,113,113,Edamame,Asian,5.00
2309,1030,2023-01-17,22:13:59,118,118,"Steak Burrito",Mexican,14.95
2310,1030,2023-01-17,22:13:59,120,120,"Steak Torta",Mexican,13.95
2311,1030,2023-01-17,22:13:59,122,122,"Chips & Salsa",Mexican,7.00
2312,1031,2023-01-18,11:39:03,108,108,"Tofu Pad Thai",Asian,14.50
2313,1031,2023-01-18,11:39:03,109,109,"Korean Beef Bowl",Asian,17.95
2314,1032,2023-01-18,11:45:13,101,101,Hamburger,American,12.95
2315,1033,2023-01-18,11:54:13,102,102,Cheeseburger,American,13.95
2316,1034,2023-01-18,12:07:59,101,101,Hamburger,American,12.95
2317,1034,2023-01-18,12:07:59,129,129,"Mushroom Ravioli",Italian,15.50
2318,1034,2023-01-18,12:07:59,111,111,"California Roll",Asian,11.95
2319,1034,2023-01-18,12:07:59,111,111,"California Roll",Asian,11.95
2320,1034,2023-01-18,12:07:59,113,113,Edamame,Asian,5.00
2321,1034,2023-01-18,12:07:59,120,120,"Steak Torta",Mexican,13.95
2322,1034,2023-01-18,12:07:59,121,121,"Cheese Quesadillas",Mexican,10.50
2323,1034,2023-01-18,12:07:59,131,131,"Chicken Parmesan",Italian,17.95
2324,1035,2023-01-18,12:13:15,102,102,Cheeseburger,American,13.95
2325,1035,2023-01-18,12:13:15,126,126,"Fettuccine Alfredo",Italian,14.50
2326,1035,2023-01-18,12:13:15,117,117,"Chicken Burrito",Mexican,12.95
2327,1035,2023-01-18,12:13:15,128,128,"Cheese Lasagna",Italian,15.50
2328,1036,2023-01-18,12:49:29,108,108,"Tofu Pad Thai",Asian,14.50
2329,1036,2023-01-18,12:49:29,117,117,"Chicken Burrito",Mexican,12.95
2330,1036,2023-01-18,12:49:29,129,129,"Mushroom Ravioli",Italian,15.50
2331,1036,2023-01-18,12:49:29,106,106,"French Fries",American,7.00
2332,1037,2023-01-18,13:04:54,107,107,"Orange Chicken",Asian,16.50
2333,1037,2023-01-18,13:04:54,104,104,"Veggie Burger",American,10.50
2334,1037,2023-01-18,13:04:54,108,108,"Tofu Pad Thai",Asian,14.50
2335,1037,2023-01-18,13:04:54,117,117,"Chicken Burrito",Mexican,12.95
2336,1038,2023-01-18,13:14:59,109,109,"Korean Beef Bowl",Asian,17.95
2337,1038,2023-01-18,13:14:59,113,113,Edamame,Asian,5.00
2338,1039,2023-01-18,13:33:31,108,108,"Tofu Pad Thai",Asian,14.50
2339,1040,2023-01-18,13:56:05,118,118,"Steak Burrito",Mexican,14.95
2340,1040,2023-01-18,13:56:05,106,106,"French Fries",American,7.00
2341,1041,2023-01-18,13:59:47,120,120,"Steak Torta",Mexican,13.95
2342,1042,2023-01-18,14:06:19,112,112,"Salmon Roll",Asian,14.95
2343,1043,2023-01-18,14:07:36,125,125,"Spaghetti & Meatballs",Italian,17.95
2344,1043,2023-01-18,14:07:36,113,113,Edamame,Asian,5.00
2345,1043,2023-01-18,14:07:36,118,118,"Steak Burrito",Mexican,14.95
2346,1043,2023-01-18,14:07:36,119,119,"Chicken Torta",Mexican,11.95
2347,1043,2023-01-18,14:07:36,120,120,"Steak Torta",Mexican,13.95
2348,1043,2023-01-18,14:07:36,105,105,"Mac & Cheese",American,7.00
2349,1043,2023-01-18,14:07:36,122,122,"Chips & Salsa",Mexican,7.00
2350,1043,2023-01-18,14:07:36,131,131,"Chicken Parmesan",Italian,17.95
2351,1044,2023-01-18,14:20:16,NULL,NULL,NULL,NULL,NULL
2352,1045,2023-01-18,14:22:14,102,102,Cheeseburger,American,13.95
2353,1046,2023-01-18,14:39:33,108,108,"Tofu Pad Thai",Asian,14.50
2354,1047,2023-01-18,14:50:37,101,101,Hamburger,American,12.95
2355,1047,2023-01-18,14:50:37,125,125,"Spaghetti & Meatballs",Italian,17.95
2356,1047,2023-01-18,14:50:37,113,113,Edamame,Asian,5.00
2357,1048,2023-01-18,14:53:25,132,132,"Eggplant Parmesan",Italian,16.95
2358,1049,2023-01-18,14:57:48,101,101,Hamburger,American,12.95
2359,1050,2023-01-18,15:05:54,131,131,"Chicken Parmesan",Italian,17.95
2360,1051,2023-01-18,15:08:45,102,102,Cheeseburger,American,13.95
2361,1052,2023-01-18,15:28:12,118,118,"Steak Burrito",Mexican,14.95
2362,1052,2023-01-18,15:28:12,121,121,"Cheese Quesadillas",Mexican,10.50
2363,1053,2023-01-18,15:43:17,102,102,Cheeseburger,American,13.95
2364,1053,2023-01-18,15:43:17,113,113,Edamame,Asian,5.00
2365,1053,2023-01-18,15:43:17,123,123,"Chips & Guacamole",Mexican,9.00
2366,1054,2023-01-18,15:56:04,101,101,Hamburger,American,12.95
2367,1054,2023-01-18,15:56:04,113,113,Edamame,Asian,5.00
2368,1055,2023-01-18,16:07:14,107,107,"Orange Chicken",Asian,16.50
2369,1056,2023-01-18,16:12:18,101,101,Hamburger,American,12.95
2370,1056,2023-01-18,16:12:18,119,119,"Chicken Torta",Mexican,11.95
2371,1056,2023-01-18,16:12:18,106,106,"French Fries",American,7.00
2372,1057,2023-01-18,16:18:37,109,109,"Korean Beef Bowl",Asian,17.95
2373,1057,2023-01-18,16:18:37,113,113,Edamame,Asian,5.00
2374,1058,2023-01-18,16:30:09,102,102,Cheeseburger,American,13.95
2375,1059,2023-01-18,16:30:14,101,101,Hamburger,American,12.95
2376,1059,2023-01-18,16:30:14,129,129,"Mushroom Ravioli",Italian,15.50
2377,1059,2023-01-18,16:30:14,113,113,Edamame,Asian,5.00
2378,1059,2023-01-18,16:30:14,123,123,"Chips & Guacamole",Mexican,9.00
2379,1060,2023-01-18,16:39:46,129,129,"Mushroom Ravioli",Italian,15.50
2380,1060,2023-01-18,16:39:46,130,130,"Shrimp Scampi",Italian,19.95
2381,1061,2023-01-18,17:17:02,119,119,"Chicken Torta",Mexican,11.95
2382,1061,2023-01-18,17:17:02,123,123,"Chips & Guacamole",Mexican,9.00
2383,1062,2023-01-18,17:21:38,117,117,"Chicken Burrito",Mexican,12.95
2384,1062,2023-01-18,17:21:38,111,111,"California Roll",Asian,11.95
2385,1063,2023-01-18,17:28:29,107,107,"Orange Chicken",Asian,16.50
2386,1063,2023-01-18,17:28:29,116,116,"Steak Tacos",Mexican,13.95
2387,1063,2023-01-18,17:28:29,129,129,"Mushroom Ravioli",Italian,15.50
2388,1064,2023-01-18,17:30:00,119,119,"Chicken Torta",Mexican,11.95
2389,1065,2023-01-18,17:48:16,101,101,Hamburger,American,12.95
2390,1065,2023-01-18,17:48:16,102,102,Cheeseburger,American,13.95
2391,1065,2023-01-18,17:48:16,104,104,"Veggie Burger",American,10.50
2392,1065,2023-01-18,17:48:16,132,132,"Eggplant Parmesan",Italian,16.95
2393,1066,2023-01-18,18:10:50,102,102,Cheeseburger,American,13.95
2394,1066,2023-01-18,18:10:50,108,108,"Tofu Pad Thai",Asian,14.50
2395,1066,2023-01-18,18:10:50,127,127,"Meat Lasagna",Italian,17.95
2396,1066,2023-01-18,18:10:50,112,112,"Salmon Roll",Asian,14.95
2397,1067,2023-01-18,18:13:43,102,102,Cheeseburger,American,13.95
2398,1067,2023-01-18,18:13:43,109,109,"Korean Beef Bowl",Asian,17.95
2399,1067,2023-01-18,18:13:43,118,118,"Steak Burrito",Mexican,14.95
2400,1068,2023-01-18,18:16:32,120,120,"Steak Torta",Mexican,13.95
2401,1068,2023-01-18,18:16:32,105,105,"Mac & Cheese",American,7.00
2402,1069,2023-01-18,18:19:47,107,107,"Orange Chicken",Asian,16.50
2403,1069,2023-01-18,18:19:47,120,120,"Steak Torta",Mexican,13.95
2404,1069,2023-01-18,18:19:47,106,106,"French Fries",American,7.00
2405,1070,2023-01-18,18:21:27,101,101,Hamburger,American,12.95
2406,1070,2023-01-18,18:21:27,113,113,Edamame,Asian,5.00
2407,1071,2023-01-18,18:27:40,112,112,"Salmon Roll",Asian,14.95
2408,1071,2023-01-18,18:27:40,118,118,"Steak Burrito",Mexican,14.95
2409,1071,2023-01-18,18:27:40,130,130,"Shrimp Scampi",Italian,19.95
2410,1072,2023-01-18,18:32:32,108,108,"Tofu Pad Thai",Asian,14.50
2411,1072,2023-01-18,18:32:32,124,124,Spaghetti,Italian,14.50
2412,1072,2023-01-18,18:32:32,125,125,"Spaghetti & Meatballs",Italian,17.95
2413,1073,2023-01-18,18:42:02,124,124,Spaghetti,Italian,14.50
2414,1073,2023-01-18,18:42:02,122,122,"Chips & Salsa",Mexican,7.00
2415,1073,2023-01-18,18:42:02,130,130,"Shrimp Scampi",Italian,19.95
2416,1074,2023-01-18,19:01:54,127,127,"Meat Lasagna",Italian,17.95
2417,1075,2023-01-18,19:15:17,129,129,"Mushroom Ravioli",Italian,15.50
2418,1076,2023-01-18,19:36:15,117,117,"Chicken Burrito",Mexican,12.95
2419,1076,2023-01-18,19:36:15,113,113,Edamame,Asian,5.00
2420,1077,2023-01-18,20:13:25,103,103,"Hot Dog",American,9.00
2421,1078,2023-01-18,20:20:42,125,125,"Spaghetti & Meatballs",Italian,17.95
2422,1078,2023-01-18,20:20:42,110,110,"Pork Ramen",Asian,17.95
2423,1079,2023-01-18,20:45:11,126,126,"Fettuccine Alfredo",Italian,14.50
2424,1079,2023-01-18,20:45:11,113,113,Edamame,Asian,5.00
2425,1079,2023-01-18,20:45:11,106,106,"French Fries",American,7.00
2426,1080,2023-01-18,21:22:58,127,127,"Meat Lasagna",Italian,17.95
2427,1080,2023-01-18,21:22:58,120,120,"Steak Torta",Mexican,13.95
2428,1080,2023-01-18,21:22:58,121,121,"Cheese Quesadillas",Mexican,10.50
2429,1080,2023-01-18,21:22:58,122,122,"Chips & Salsa",Mexican,7.00
2430,1081,2023-01-18,21:27:05,124,124,Spaghetti,Italian,14.50
2431,1082,2023-01-19,11:16:43,118,118,"Steak Burrito",Mexican,14.95
2432,1082,2023-01-19,11:16:43,106,106,"French Fries",American,7.00
2433,1083,2023-01-19,11:19:51,105,105,"Mac & Cheese",American,7.00
2434,1084,2023-01-19,11:27:33,107,107,"Orange Chicken",Asian,16.50
2435,1085,2023-01-19,11:37:05,109,109,"Korean Beef Bowl",Asian,17.95
2436,1085,2023-01-19,11:37:05,105,105,"Mac & Cheese",American,7.00
2437,1085,2023-01-19,11:37:05,131,131,"Chicken Parmesan",Italian,17.95
2438,1086,2023-01-19,11:57:17,101,101,Hamburger,American,12.95
2439,1086,2023-01-19,11:57:17,128,128,"Cheese Lasagna",Italian,15.50
2440,1087,2023-01-19,11:57:38,125,125,"Spaghetti & Meatballs",Italian,17.95
2441,1087,2023-01-19,11:57:38,131,131,"Chicken Parmesan",Italian,17.95
2442,1088,2023-01-19,12:00:52,107,107,"Orange Chicken",Asian,16.50
2443,1088,2023-01-19,12:00:52,128,128,"Cheese Lasagna",Italian,15.50
2444,1088,2023-01-19,12:00:52,113,113,Edamame,Asian,5.00
2445,1088,2023-01-19,12:00:52,106,106,"French Fries",American,7.00
2446,1088,2023-01-19,12:00:52,NULL,NULL,NULL,NULL,NULL
2447,1089,2023-01-19,12:03:57,107,107,"Orange Chicken",Asian,16.50
2448,1089,2023-01-19,12:03:57,104,104,"Veggie Burger",American,10.50
2449,1089,2023-01-19,12:03:57,130,130,"Shrimp Scampi",Italian,19.95
2450,1090,2023-01-19,12:14:24,101,101,Hamburger,American,12.95
2451,1090,2023-01-19,12:14:24,102,102,Cheeseburger,American,13.95
2452,1090,2023-01-19,12:14:24,109,109,"Korean Beef Bowl",Asian,17.95
2453,1090,2023-01-19,12:14:24,117,117,"Chicken Burrito",Mexican,12.95
2454,1090,2023-01-19,12:14:24,127,127,"Meat Lasagna",Italian,17.95
2455,1090,2023-01-19,12:14:24,127,127,"Meat Lasagna",Italian,17.95
2456,1090,2023-01-19,12:14:24,111,111,"California Roll",Asian,11.95
2457,1091,2023-01-19,12:20:28,113,113,Edamame,Asian,5.00
2458,1092,2023-01-19,12:23:38,101,101,Hamburger,American,12.95
2459,1092,2023-01-19,12:23:38,102,102,Cheeseburger,American,13.95
2460,1092,2023-01-19,12:23:38,109,109,"Korean Beef Bowl",Asian,17.95
2461,1093,2023-01-19,12:33:24,108,108,"Tofu Pad Thai",Asian,14.50
2462,1093,2023-01-19,12:33:24,117,117,"Chicken Burrito",Mexican,12.95
2463,1093,2023-01-19,12:33:24,111,111,"California Roll",Asian,11.95
2464,1093,2023-01-19,12:33:24,113,113,Edamame,Asian,5.00
2465,1093,2023-01-19,12:33:24,119,119,"Chicken Torta",Mexican,11.95
2466,1094,2023-01-19,12:33:50,115,115,"Chicken Tacos",Mexican,11.95
2467,1094,2023-01-19,12:33:50,104,104,"Veggie Burger",American,10.50
2468,1095,2023-01-19,12:47:24,102,102,Cheeseburger,American,13.95
2469,1095,2023-01-19,12:47:24,125,125,"Spaghetti & Meatballs",Italian,17.95
2470,1096,2023-01-19,12:56:45,104,104,"Veggie Burger",American,10.50
2471,1096,2023-01-19,12:56:45,124,124,Spaghetti,Italian,14.50
2472,1096,2023-01-19,12:56:45,125,125,"Spaghetti & Meatballs",Italian,17.95
2473,1096,2023-01-19,12:56:45,128,128,"Cheese Lasagna",Italian,15.50
2474,1096,2023-01-19,12:56:45,128,128,"Cheese Lasagna",Italian,15.50
2475,1096,2023-01-19,12:56:45,111,111,"California Roll",Asian,11.95
2476,1096,2023-01-19,12:56:45,111,111,"California Roll",Asian,11.95
2477,1096,2023-01-19,12:56:45,112,112,"Salmon Roll",Asian,14.95
2478,1096,2023-01-19,12:56:45,119,119,"Chicken Torta",Mexican,11.95
2479,1096,2023-01-19,12:56:45,121,121,"Cheese Quesadillas",Mexican,10.50
2480,1096,2023-01-19,12:56:45,122,122,"Chips & Salsa",Mexican,7.00
2481,1096,2023-01-19,12:56:45,132,132,"Eggplant Parmesan",Italian,16.95
2482,1097,2023-01-19,13:02:07,101,101,Hamburger,American,12.95
2483,1098,2023-01-19,13:25:39,111,111,"California Roll",Asian,11.95
2484,1098,2023-01-19,13:25:39,114,114,Potstickers,Asian,9.00
2485,1099,2023-01-19,13:33:24,117,117,"Chicken Burrito",Mexican,12.95
2486,1099,2023-01-19,13:33:24,128,128,"Cheese Lasagna",Italian,15.50
2487,1100,2023-01-19,13:34:27,103,103,"Hot Dog",American,9.00
2488,1100,2023-01-19,13:34:27,126,126,"Fettuccine Alfredo",Italian,14.50
2489,1100,2023-01-19,13:34:27,129,129,"Mushroom Ravioli",Italian,15.50
2490,1100,2023-01-19,13:34:27,111,111,"California Roll",Asian,11.95
2491,1100,2023-01-19,13:34:27,106,106,"French Fries",American,7.00
2492,1101,2023-01-19,13:36:26,102,102,Cheeseburger,American,13.95
2493,1102,2023-01-19,14:03:20,110,110,"Pork Ramen",Asian,17.95
2494,1103,2023-01-19,14:08:12,114,114,Potstickers,Asian,9.00
2495,1104,2023-01-19,14:39:45,102,102,Cheeseburger,American,13.95
2496,1104,2023-01-19,14:39:45,104,104,"Veggie Burger",American,10.50
2497,1104,2023-01-19,14:39:45,126,126,"Fettuccine Alfredo",Italian,14.50
2498,1104,2023-01-19,14:39:45,127,127,"Meat Lasagna",Italian,17.95
2499,1105,2023-01-19,15:13:54,116,116,"Steak Tacos",Mexican,13.95
2500,1105,2023-01-19,15:13:54,103,103,"Hot Dog",American,9.00
2501,1105,2023-01-19,15:13:54,106,106,"French Fries",American,7.00
2502,1106,2023-01-19,15:17:39,120,120,"Steak Torta",Mexican,13.95
2503,1107,2023-01-19,15:45:44,121,121,"Cheese Quesadillas",Mexican,10.50
2504,1108,2023-01-19,16:18:49,120,120,"Steak Torta",Mexican,13.95
2505,1109,2023-01-19,16:20:22,112,112,"Salmon Roll",Asian,14.95
2506,1109,2023-01-19,16:20:22,113,113,Edamame,Asian,5.00
2507,1110,2023-01-19,16:33:35,109,109,"Korean Beef Bowl",Asian,17.95
2508,1110,2023-01-19,16:33:35,131,131,"Chicken Parmesan",Italian,17.95
2509,1111,2023-01-19,16:35:46,117,117,"Chicken Burrito",Mexican,12.95
2510,1112,2023-01-19,16:46:00,103,103,"Hot Dog",American,9.00
2511,1112,2023-01-19,16:46:00,109,109,"Korean Beef Bowl",Asian,17.95
2512,1112,2023-01-19,16:46:00,131,131,"Chicken Parmesan",Italian,17.95
2513,1112,2023-01-19,16:46:00,NULL,NULL,NULL,NULL,NULL
2514,1113,2023-01-19,17:00:44,107,107,"Orange Chicken",Asian,16.50
2515,1113,2023-01-19,17:00:44,109,109,"Korean Beef Bowl",Asian,17.95
2516,1114,2023-01-19,17:00:53,107,107,"Orange Chicken",Asian,16.50
2517,1114,2023-01-19,17:00:53,124,124,Spaghetti,Italian,14.50
2518,1115,2023-01-19,17:08:55,120,120,"Steak Torta",Mexican,13.95
2519,1115,2023-01-19,17:08:55,106,106,"French Fries",American,7.00
2520,1116,2023-01-19,17:09:15,108,108,"Tofu Pad Thai",Asian,14.50
2521,1116,2023-01-19,17:09:15,119,119,"Chicken Torta",Mexican,11.95
2522,1116,2023-01-19,17:09:15,122,122,"Chips & Salsa",Mexican,7.00
2523,1116,2023-01-19,17:09:15,130,130,"Shrimp Scampi",Italian,19.95
2524,1117,2023-01-19,17:13:25,102,102,Cheeseburger,American,13.95
2525,1118,2023-01-19,17:19:49,131,131,"Chicken Parmesan",Italian,17.95
2526,1119,2023-01-19,17:42:23,107,107,"Orange Chicken",Asian,16.50
2527,1119,2023-01-19,17:42:23,110,110,"Pork Ramen",Asian,17.95
2528,1120,2023-01-19,17:46:46,125,125,"Spaghetti & Meatballs",Italian,17.95
2529,1120,2023-01-19,17:46:46,112,112,"Salmon Roll",Asian,14.95
2530,1121,2023-01-19,18:15:08,107,107,"Orange Chicken",Asian,16.50
2531,1121,2023-01-19,18:15:08,NULL,NULL,NULL,NULL,NULL
2532,1122,2023-01-19,18:16:44,108,108,"Tofu Pad Thai",Asian,14.50
2533,1122,2023-01-19,18:16:44,105,105,"Mac & Cheese",American,7.00
2534,1122,2023-01-19,18:16:44,131,131,"Chicken Parmesan",Italian,17.95
2535,1122,2023-01-19,18:16:44,106,106,"French Fries",American,7.00
2536,1123,2023-01-19,18:21:36,101,101,Hamburger,American,12.95
2537,1123,2023-01-19,18:21:36,109,109,"Korean Beef Bowl",Asian,17.95
2538,1124,2023-01-19,18:29:26,116,116,"Steak Tacos",Mexican,13.95
2539,1124,2023-01-19,18:29:26,110,110,"Pork Ramen",Asian,17.95
2540,1125,2023-01-19,18:45:40,109,109,"Korean Beef Bowl",Asian,17.95
2541,1125,2023-01-19,18:45:40,129,129,"Mushroom Ravioli",Italian,15.50
2542,1126,2023-01-19,18:48:46,105,105,"Mac & Cheese",American,7.00
2543,1127,2023-01-19,18:53:52,108,108,"Tofu Pad Thai",Asian,14.50
2544,1127,2023-01-19,18:53:52,112,112,"Salmon Roll",Asian,14.95
2545,1127,2023-01-19,18:53:52,132,132,"Eggplant Parmesan",Italian,16.95
2546,1128,2023-01-19,18:59:54,102,102,Cheeseburger,American,13.95
2547,1128,2023-01-19,18:59:54,106,106,"French Fries",American,7.00
2548,1129,2023-01-19,19:00:20,102,102,Cheeseburger,American,13.95
2549,1129,2023-01-19,19:00:20,109,109,"Korean Beef Bowl",Asian,17.95
2550,1129,2023-01-19,19:00:20,112,112,"Salmon Roll",Asian,14.95
2551,1130,2023-01-19,19:03:05,124,124,Spaghetti,Italian,14.50
2552,1130,2023-01-19,19:03:05,117,117,"Chicken Burrito",Mexican,12.95
2553,1131,2023-01-19,19:06:42,126,126,"Fettuccine Alfredo",Italian,14.50
2554,1131,2023-01-19,19:06:42,113,113,Edamame,Asian,5.00
2555,1132,2023-01-19,19:51:37,102,102,Cheeseburger,American,13.95
2556,1132,2023-01-19,19:51:37,124,124,Spaghetti,Italian,14.50
2557,1132,2023-01-19,19:51:37,125,125,"Spaghetti & Meatballs",Italian,17.95
2558,1132,2023-01-19,19:51:37,113,113,Edamame,Asian,5.00
2559,1133,2023-01-19,19:59:17,110,110,"Pork Ramen",Asian,17.95
2560,1133,2023-01-19,19:59:17,111,111,"California Roll",Asian,11.95
2561,1133,2023-01-19,19:59:17,112,112,"Salmon Roll",Asian,14.95
2562,1133,2023-01-19,19:59:17,114,114,Potstickers,Asian,9.00
2563,1134,2023-01-19,20:05:41,112,112,"Salmon Roll",Asian,14.95
2564,1135,2023-01-19,21:15:41,113,113,Edamame,Asian,5.00
2565,1136,2023-01-19,21:59:06,117,117,"Chicken Burrito",Mexican,12.95
2566,1136,2023-01-19,21:59:06,106,106,"French Fries",American,7.00
2567,1136,2023-01-19,21:59:06,132,132,"Eggplant Parmesan",Italian,16.95
2568,1137,2023-01-19,22:13:28,121,121,"Cheese Quesadillas",Mexican,10.50
2569,1137,2023-01-19,22:13:28,132,132,"Eggplant Parmesan",Italian,16.95
2570,1138,2023-01-20,11:21:49,129,129,"Mushroom Ravioli",Italian,15.50
2571,1139,2023-01-20,11:25:59,117,117,"Chicken Burrito",Mexican,12.95
2572,1139,2023-01-20,11:25:59,120,120,"Steak Torta",Mexican,13.95
2573,1139,2023-01-20,11:25:59,122,122,"Chips & Salsa",Mexican,7.00
2574,1139,2023-01-20,11:25:59,114,114,Potstickers,Asian,9.00
2575,1140,2023-01-20,11:31:16,110,110,"Pork Ramen",Asian,17.95
2576,1140,2023-01-20,11:31:16,127,127,"Meat Lasagna",Italian,17.95
2577,1140,2023-01-20,11:31:16,129,129,"Mushroom Ravioli",Italian,15.50
2578,1140,2023-01-20,11:31:16,113,113,Edamame,Asian,5.00
2579,1140,2023-01-20,11:31:16,NULL,NULL,NULL,NULL,NULL
2580,1141,2023-01-20,11:35:08,131,131,"Chicken Parmesan",Italian,17.95
2581,1142,2023-01-20,11:36:48,120,120,"Steak Torta",Mexican,13.95
2582,1143,2023-01-20,11:37:33,107,107,"Orange Chicken",Asian,16.50
2583,1143,2023-01-20,11:37:33,124,124,Spaghetti,Italian,14.50
2584,1143,2023-01-20,11:37:33,117,117,"Chicken Burrito",Mexican,12.95
2585,1144,2023-01-20,12:02:21,129,129,"Mushroom Ravioli",Italian,15.50
2586,1144,2023-01-20,12:02:21,119,119,"Chicken Torta",Mexican,11.95
2587,1145,2023-01-20,12:04:15,104,104,"Veggie Burger",American,10.50
2588,1145,2023-01-20,12:04:15,128,128,"Cheese Lasagna",Italian,15.50
2589,1145,2023-01-20,12:04:15,122,122,"Chips & Salsa",Mexican,7.00
2590,1145,2023-01-20,12:04:15,123,123,"Chips & Guacamole",Mexican,9.00
2591,1146,2023-01-20,12:12:00,123,123,"Chips & Guacamole",Mexican,9.00
2592,1147,2023-01-20,12:12:25,121,121,"Cheese Quesadillas",Mexican,10.50
2593,1148,2023-01-20,12:17:42,107,107,"Orange Chicken",Asian,16.50
2594,1148,2023-01-20,12:17:42,117,117,"Chicken Burrito",Mexican,12.95
2595,1149,2023-01-20,12:22:41,126,126,"Fettuccine Alfredo",Italian,14.50
2596,1149,2023-01-20,12:22:41,119,119,"Chicken Torta",Mexican,11.95
2597,1150,2023-01-20,12:39:05,102,102,Cheeseburger,American,13.95
2598,1150,2023-01-20,12:39:05,104,104,"Veggie Burger",American,10.50
2599,1150,2023-01-20,12:39:05,108,108,"Tofu Pad Thai",Asian,14.50
2600,1150,2023-01-20,12:39:05,108,108,"Tofu Pad Thai",Asian,14.50
2601,1150,2023-01-20,12:39:05,124,124,Spaghetti,Italian,14.50
2602,1150,2023-01-20,12:39:05,126,126,"Fettuccine Alfredo",Italian,14.50
2603,1150,2023-01-20,12:39:05,117,117,"Chicken Burrito",Mexican,12.95
2604,1150,2023-01-20,12:39:05,111,111,"California Roll",Asian,11.95
2605,1150,2023-01-20,12:39:05,111,111,"California Roll",Asian,11.95
2606,1150,2023-01-20,12:39:05,121,121,"Cheese Quesadillas",Mexican,10.50
2607,1150,2023-01-20,12:39:05,105,105,"Mac & Cheese",American,7.00
2608,1150,2023-01-20,12:39:05,106,106,"French Fries",American,7.00
2609,1151,2023-01-20,12:43:36,125,125,"Spaghetti & Meatballs",Italian,17.95
2610,1152,2023-01-20,12:44:23,103,103,"Hot Dog",American,9.00
2611,1153,2023-01-20,12:56:30,107,107,"Orange Chicken",Asian,16.50
2612,1153,2023-01-20,12:56:30,108,108,"Tofu Pad Thai",Asian,14.50
2613,1153,2023-01-20,12:56:30,124,124,Spaghetti,Italian,14.50
2614,1153,2023-01-20,12:56:30,110,110,"Pork Ramen",Asian,17.95
2615,1153,2023-01-20,12:56:30,117,117,"Chicken Burrito",Mexican,12.95
2616,1153,2023-01-20,12:56:30,111,111,"California Roll",Asian,11.95
2617,1153,2023-01-20,12:56:30,118,118,"Steak Burrito",Mexican,14.95
2618,1153,2023-01-20,12:56:30,120,120,"Steak Torta",Mexican,13.95
2619,1153,2023-01-20,12:56:30,121,121,"Cheese Quesadillas",Mexican,10.50
2620,1153,2023-01-20,12:56:30,105,105,"Mac & Cheese",American,7.00
2621,1153,2023-01-20,12:56:30,122,122,"Chips & Salsa",Mexican,7.00
2622,1154,2023-01-20,12:59:38,124,124,Spaghetti,Italian,14.50
2623,1154,2023-01-20,12:59:38,113,113,Edamame,Asian,5.00
2624,1154,2023-01-20,12:59:38,119,119,"Chicken Torta",Mexican,11.95
2625,1155,2023-01-20,13:05:11,109,109,"Korean Beef Bowl",Asian,17.95
2626,1156,2023-01-20,13:14:15,110,110,"Pork Ramen",Asian,17.95
2627,1157,2023-01-20,13:16:58,107,107,"Orange Chicken",Asian,16.50
2628,1157,2023-01-20,13:16:58,111,111,"California Roll",Asian,11.95
2629,1158,2023-01-20,13:17:45,102,102,Cheeseburger,American,13.95
2630,1158,2023-01-20,13:17:45,102,102,Cheeseburger,American,13.95
2631,1158,2023-01-20,13:17:45,106,106,"French Fries",American,7.00
2632,1159,2023-01-20,14:06:41,102,102,Cheeseburger,American,13.95
2633,1160,2023-01-20,14:14:54,102,102,Cheeseburger,American,13.95
2634,1160,2023-01-20,14:14:54,117,117,"Chicken Burrito",Mexican,12.95
2635,1160,2023-01-20,14:14:54,112,112,"Salmon Roll",Asian,14.95
2636,1161,2023-01-20,14:21:41,106,106,"French Fries",American,7.00
2637,1162,2023-01-20,14:40:02,116,116,"Steak Tacos",Mexican,13.95
2638,1162,2023-01-20,14:40:02,123,123,"Chips & Guacamole",Mexican,9.00
2639,1163,2023-01-20,14:47:28,102,102,Cheeseburger,American,13.95
2640,1164,2023-01-20,15:13:31,112,112,"Salmon Roll",Asian,14.95
2641,1164,2023-01-20,15:13:31,132,132,"Eggplant Parmesan",Italian,16.95
2642,1165,2023-01-20,15:15:26,124,124,Spaghetti,Italian,14.50
2643,1165,2023-01-20,15:15:26,117,117,"Chicken Burrito",Mexican,12.95
2644,1166,2023-01-20,15:25:08,132,132,"Eggplant Parmesan",Italian,16.95
2645,1167,2023-01-20,15:28:09,119,119,"Chicken Torta",Mexican,11.95
2646,1168,2023-01-20,15:58:05,132,132,"Eggplant Parmesan",Italian,16.95
2647,1169,2023-01-20,16:08:25,110,110,"Pork Ramen",Asian,17.95
2648,1169,2023-01-20,16:08:25,127,127,"Meat Lasagna",Italian,17.95
2649,1169,2023-01-20,16:08:25,113,113,Edamame,Asian,5.00
